Name,Title,Description,Type,Priority,Status,Creation_Date,Estimation_Date,Story_Point
"Atlassian Bamboo ","Using the git repository type can not connect to github using ssh keys","When attempting to use a key to log into my github account using my private key i get an authentication error. Specifying the same key with ssh -i i can connect to github fine. Using a username/password is a temporary work around.  ",Bug,Medium,Closed,"2011-04-10 01:37:50","2011-04-10 00:37:50",2
"Atlassian Bamboo ","Git Repository locks index.lock on Windows agents","Whenever an error occurs on windows agents during the checkout phase(GitOperationHelper.checkout) the .git/index.lock file handle became locked by the system - disallowing any further operations for that particular plan.    Details: [BSP-4370|https://support.atlassian.com/browse/BSP-4370]",Bug,Medium,Closed,"2011-04-06 14:25:11","2011-04-06 13:25:11",3
"Atlassian Bamboo ","Jobs with different Subversion repositories on the same host: Failed to checkout source code to revision","We tried to use the following jobs with different Subversion locations in a plan in Bamboo:    - *Main job*: https://svn.atlassian.com/svn/private/atlassian/confluence/branches/confluence-project-3.5-stable  - *Plugin trigger job*: https://svn.atlassian.com/svn/public/atlassian/bamboo/plugins/build-trigger-scripts/trunk    Notice that the first job uses {{/svn/private/}} and the second uses {{/svn/public/}} -- different paths on the same host.    Bamboo fails when running the second job because it attempts to check out the first job's revision on the second job's Subversion repository, which does not work:    bq. Failed to checkout source code to revision '148195' ...    Here's an example on our internal Bamboo server:    * https://bamboo.extranet.atlassian.com/browse/CONFSTAB-MAIN-76  ",Bug,Medium,Closed,"2011-04-06 09:09:56","2011-04-06 08:09:56",2
"Atlassian Bamboo ","Categories for tasks UI",,Suggestion,,Closed,"2011-04-05 10:14:09","2011-04-05 09:14:09",2
"Atlassian Bamboo ","Categories for tasks backend",,Suggestion,,Closed,"2011-04-05 10:05:26","2011-04-05 09:05:26",2
"Atlassian Bamboo ","MsTest Conversion",,Suggestion,,Closed,"2011-04-05 08:33:59","2011-04-05 07:33:59",2
"Atlassian Bamboo ","Create a popup for available variables","A popup to display available global variables should be accessible from the Plan and Job configuration pages. The popup should have 2 tab (Variables).  ",Suggestion,,Closed,"2011-04-05 07:45:37","2011-04-05 06:45:37",2
"Atlassian Bamboo ","Finalise Task wording on Plan/Job Creation screens","and also Task editing screens    Wording will be available soon",Suggestion,,Closed,"2011-04-04 00:58:00","2011-04-03 23:58:00",0.5
"Atlassian Bamboo ","Creating a task without a executable selected dies badly","When you click save on a maven task at the moment, and you haven't selected an actual builder from the drop down, it dies badly, rather than just returning a nice validation error above the drop down: Please select a builder.",Bug,Low,Closed,"2011-03-29 06:25:17","2011-03-29 05:25:17",1
"Atlassian Bamboo ","context contains arrays when it expects strings on validation failure","In our task code on validation failure, we re-copy everything that can in on the request back on to the stack for re-rendering (so the values entered by the user remain).    The problem is that the actionContext puts everything in an Array, where it usually would just be a string.  Whilst some of our front end code accomodates this, some of it doesn't (e.g. select/show/hide stuff)    I was originally going to convert everything over to a string when i put it on the stack, but I'm not sure how many assumptions I can make (are they all supposed to be strings, what if the front end really does want an array)",Bug,Low,Closed,"2011-03-29 05:17:52","2011-03-29 04:17:52",1
"Atlassian Bamboo ","Upgrade to Atlassian XWork 1.12","To get up to date with the February Common Upgrade Pack:  https://extranet.atlassian.com/display/DEV/Common+Module+Upgrade+Pack+-+2011-02  we need to upgrade to XWork 1.12",Suggestion,,Closed,"2011-03-22 06:26:13","2011-03-22 06:26:13",1
"Atlassian Bamboo ","Upgrade to gadgets 3.0.4","To get up to date with the February Common Upgrade Pack:  https://extranet.atlassian.com/display/DEV/Common+Module+Upgrade+Pack+-+2011-02  we need to upgrade to Gadgets 3.0.4.    Should be easy as the fixes are minor and we are on gadgets 3.0.2.",Suggestion,,Closed,"2011-03-22 06:25:04","2011-03-22 06:25:04",2
"Atlassian Bamboo ","Maven Artifact Sharing breaks when server is configured to use SSL and Job is running on ec2","Bamboos tunnel on ec2 is at 127.0.0.1 which is not valid for any SSL certificate.    ",Bug,Low,Closed,"2011-03-15 06:08:14","2011-03-15 06:08:14",2
"Atlassian Bamboo ","Make ImportExportManager available to plugins","I've been trying to create a cross-product way of doing restores through a REST resource.  This would make life much simpler for doing integration tests in that we could put applications into a known state before a test is run.  I tried writing a REST resource to do this for Bamboo, but found that I could not get the [ImportExportManager|http://docs.atlassian.com/atlassian-bamboo/3.0/com/atlassian/bamboo/migration/ImportExportManager.html] injected.    Any chance of we can make this available to plugins for uses such as this?",Suggestion,,Closed,"2011-03-11 18:02:17","2011-03-11 18:02:17",1
"Atlassian Bamboo ","MovePlans does not invalidate the caches","It doesn't invalidate the build definition cace and may not invalidate the dashboard cache either.",Bug,Low,Closed,"2011-03-09 07:00:14","2011-03-09 07:00:14",1
"Atlassian Bamboo ","Build hung never finish in the UI even after killing agent and all the related process","Hi, we got this build:    https://bamboo-extranet.atlassian.com/build/result/viewBuildResults.action?buildKey=JST-NONGAPPS-FFWDRV&buildNumber=176 that was hung. A manual stop didn't work so we killed the process and the agents.    In spite of doing that the UI still thinks that is building something, even when the agent (2@atlassian25) was idle and after that building other plans.    You can check the thread-dump of the server here: https://extranet.atlassian.com/jira/browse/ADM-12681    The plan was executed again, but the UI still thinks it is building 176. Maybe it is because Concurrency builds is set to 2.         ",Bug,Medium,Closed,"2011-03-08 23:12:09","2011-03-08 23:12:09",3
"Atlassian Bamboo ","New dialog forms revert to initial data on validation error","This might actually be happening in all forms in Bamboo.    To reproduce:  * go to Stage configuration on a plan  * edit a stage  * remove the name but add a description (or just something that will cause a validation error), then submit  * notice that validation causes the data you entered to be wiped and the original data to be restored",Bug,Low,Closed,"2011-03-08 06:51:06","2011-03-08 06:51:06",1
"Atlassian Bamboo ","Upgrade ActiveMQ to 5.4.2",,Suggestion,,Closed,"2011-03-04 07:30:20","2011-03-04 07:30:20",3
"Atlassian Bamboo ","Make variables available as environment variables"," So script could use it more easily.",Suggestion,,Closed,"2011-02-22 06:44:09","2011-02-22 06:44:09",3
"Atlassian Bamboo ","Null repository"," A dummy repository that basically doesn't do anything. ",Suggestion,,Closed,"2011-02-22 06:43:35","2011-02-22 06:43:35",2
"Atlassian Bamboo ","Allow a user to kick of a build via REST and provide the parameters as part of the REST call",,Suggestion,,Closed,"2011-02-21 10:56:57","2011-02-21 10:56:57",2
"Atlassian Bamboo ","User can override key value pairs when running a manual build","When triggering a build manually, the user will be asked if he wants to overwrite any of the existing parameters for the Plan. ",Suggestion,,Closed,"2011-02-21 10:44:44","2011-02-21 10:44:44",2
"Atlassian Bamboo ","User can configure key value pairs as parameters at the Plan level","Currently we only have global parameters. With this story we allow the user to define parameters on the Plan level and expose these to all Jobs within the Plan",Suggestion,,Closed,"2011-02-21 10:42:47","2011-02-21 10:42:47",5
"Atlassian Bamboo ","Make Bamboo Windows installer work nicer with default permissions"," At the moment the default permissions on Windows 7 really do screw us over since we write atlassian-bamboo.log to running dir & for services, the tmp directory",Suggestion,,Closed,"2011-02-21 09:03:20","2011-02-21 09:03:20",2
"Atlassian Bamboo ","Enable button should be change to a run button ","For https://gdansk.bamboo2.atlassian.com  1. I have disabled plan on dashboard (INT-DPL).  2. I Clicked on Enable to enable plan.  3. Button hasn't changed. Button should change to run button.    See attached screenshot.",Bug,Medium,Closed,"2011-02-17 15:32:11","2011-02-17 15:32:11",1
"Atlassian Bamboo ","AccessLogFilter + Maven Artifact Sharing = too much logging","Essentially every request for a mvn resource gets logged. We should exclude the maven urls from the access log filter and just make sure the plugin logs e.g. actual hits (when the artifact was served).",Suggestion,,Closed,"2011-02-11 00:00:50","2011-02-11 00:00:50",1
"Atlassian Bamboo ","Errors during source checkout not correctly propagated causing plans to pass when they shouldn't","https://bamboo.extranet.atlassian.com/browse/CRUCHG-CHAIN-FUNCFE-865/log    All jobs in this build actually failed which repository exceptions (i.e it didn't even get to running).  However this error is not being propagated to Bamboo, so depending on which builder you use the plan may or may not fail.    Exception That Cause This particular Failure: http://jira.atlassian.com/browse/BAM-7921    Build Logs Shown For Ant (Build Failed):        Build Logs Shown for Script (Build Passed):    ",Bug,Low,Closed,"2011-02-04 04:39:34","2011-02-04 04:39:34",2
"Atlassian Bamboo ","Update atlassian-util-concurrent to 2.0",,Suggestion,,Closed,"2011-01-31 14:35:01","2011-01-31 14:35:01",1
"Atlassian Bamboo ","Source checkout on local agent should not fail if cache is deleted between change collection & source checkout","This may happen when the user manually deletes the cache directory between change collection & source checkout.  Workaround: wait for next build.    We may detect such case (MissingObjectException), refill the cache and retry the checkout.  We do something similar already when source directory is messed up between checkouts.",Suggestion,,Closed,"2011-01-27 11:13:47","2011-01-27 11:13:47",1
"Atlassian Bamboo ","Users can't reset passwords if the Global Anonymous Permission is disabled","If the Global Anonymous Permission to *Access* is disabled, the user still have to login in order to Reset his password.    Steps to reproduce:  1. Disable the *Access* permission for Anonymous Users at the Admin => Global Permissions  2. Logout and try to reset your password using the *Can't access your account?* link.  3. You will receive an email with a link.  4. Click on the link.    Result: You will be redirected to a Login page, not a Reset Password Page. If you login with the correct password the Reset Page is then displayed, but this is not useful when the user forgot his password.    ",Bug,Medium,Closed,"2011-01-27 03:44:10","2011-01-27 03:44:10",2
"Atlassian Bamboo ","In the stages tab make the Job name link to the Job Configuration (not the Job Summary)",,Suggestion,,Closed,"2011-01-25 06:31:05","2011-01-25 06:31:05",0.5
"Atlassian Bamboo ","Move Plan Logs to be under the configuration screen","Doesn't make a lot of sense but it's the least bad option.    Have a link at the bottom of the View Configuration to the Plan Logs. Have a button on the top left to go back to the View Configuration",Suggestion,,Closed,"2011-01-24 05:52:42","2011-01-24 05:52:42",1
"Atlassian Bamboo ","Instant message notifications no longer say X new test failures, just 2/486 tests failed.","I seem to recall that the Bamboo IM notifications used to tell me how many test failures were new. This seems to have gone missing in recent milestones on BEAC.    It's really useful information because it often tells you whether you broke the build or someone else did.  ",Bug,Low,Closed,"2011-01-24 05:45:03","2011-01-24 05:45:03",1
"Atlassian Bamboo ","Build plan failed to run - it was marked as queued but was not present in the queue","See https://bamboo.extranet.atlassian.com/browse/CONFFUNC5-SMOKE-33/    It has failed to run with error:    ",Bug,High,Closed,"2011-01-20 00:04:16","2011-01-20 00:04:16",5
"Atlassian Bamboo ","Share Git cache among the server and local agents (if concurrent builds are on)","As in BAM-7635 but for Git:  Like in Summary - if concurrent builds are on then each local agent will grab its own copy of cache during code retrieval.  Cache should be reused locally for checkouts - conurrent builds or not.    This will require changing cache lock strategy to read/write - see [comment|https://atlaseye.atlassian.com/cru/CR-BAM-2388#c39662]  ",Suggestion,,Closed,"2011-01-13 14:39:05","2011-01-13 14:39:05",3
"Atlassian Bamboo ","Webwork library not compatible with JDK 1.5",,Bug,High,Closed,"2011-01-12 22:38:29","2011-01-12 22:38:29",2
"Atlassian Bamboo ","User can see live logs for a jobs on the plan summary screen",,Suggestion,,Closed,"2011-01-11 06:20:54","2011-01-11 06:20:54",2
"Atlassian Bamboo ","OAUTH TokenExpiry never starts in Bamboo 3.0","When upgrading to the new Atlassian Plaform, we've changed the expiry scheduler to be triggered by Bamboo start instead of plugin system startup event.  This is a good idea, but the plugin was not wired properly to receive the startup event. As the result, expiry never runs on Bamboo 3.0.  Priority major since the exposure is limited, but this has to be fixed fast.",Bug,Medium,Closed,"2011-01-09 18:13:54","2011-01-09 18:13:54",3
"Atlassian Bamboo ","Bundle the Git Bamboo Repository Plugin with Bamboo 3.0","{quote}  We absolutely need to bundle the Git Bamboo Plugin into Bamboo 3.0.    We are actually hoping to do the bundling for the milestone 4 of Bamboo 3.0.   {quote}",Suggestion,,Closed,"2011-01-07 09:55:08","2011-01-07 09:55:08",1
"Atlassian Bamboo ","Bamboo caches the Dashboard Plan permissions for the first user that accessed Bamboo ","1. Considering that anonymous users can't see the plans in the dashboard;    2. If the first access is done in anonymous mode and then the Admin logs in, the Admin Dashboard will be empty, because the anonymous permission for the dashboard is still cached. All the other screens will show the plans and permissions without problem.",Bug,Medium,Closed,"2011-01-07 08:28:59","2011-01-07 08:28:59",2
"Atlassian Bamboo ","Update Bamboo Header","To look more Atlassian, our header requires a few changes. Since another project is underway to unify headers in general, we don't want to spend much time on this, but a few small changes can have a big impact here:     *Change the font:*  * Not Bold  * Remove the underlines for the shortcut keys (not needed very often anyway)  * Change the font size to 13 pixels    *Background*  * Remove the background image  * Use a new logo that works on a plain background (to be provided by Jens)",Suggestion,,Closed,"2011-01-06 07:29:19","2011-01-06 07:29:19",1
"Atlassian Bamboo ","Update Plan Statistics UI","The blue box doesn't fit in with Bamboo's new style. We should update it to look similar to the Test Summary. See attached mockup.     We can definitely play with the size of the numbers. For Plans with a lot of builds, the first number might grow too long at the current size. ",Suggestion,,Closed,"2011-01-06 07:01:23","2011-01-06 07:01:23",1
"Atlassian Bamboo ","Rather than error out when a git ssh URL is entered without a username, automatically embed it in the URL for the user","See BAM-7665 for background information.    Git needs the username to be in the URL for ssh.    By implementing BAM-7665, we error out whenever a git ssh URL is entered without a username.    I think it would be better if we provided a separate UI textfield for the username and embeded the username into the ssh URL.    In this case if the user enters a username into the URL we should error out and ask the user to enter the username into a separate UI field.",Suggestion,,Closed,"2011-01-05 23:42:34","2011-01-05 23:42:34",1
"Atlassian Bamboo ","Git Repository server cache should be thread-safe (during fetches)","h3. System Error Details  Build test - testmasterclean : Unable to detect changes   (com.atlassian.bamboo.repository.RepositoryException : Cannot fetch 'git://github.com/cixot/test.git', branch 'master' to source directory '/home/<USER>bamboo/atlassian-bamboo-2.7.3-standalone/home/xml-data/build-dir/_git-repositories-cache/0x-7300b201-1/repository'. Cannot move pack to /home/<USER>bamboo/atlassian-bamboo-2.7.3-standalone/home/xml-data/build-dir/_git-repositories-cache/0x-7300b201-1/repository/.git/objects/pack/pack-9debbf5763a2286524c616934e72bf0cb8b71dba.pack)    Occurred: 05 Jan 2011, 5:12:03 PM   com.atlassian.bamboo.repository.RepositoryException: Cannot fetch 'git://github.com/cixot/test.git', branch 'master' to source directory '/home/<USER>bamboo/atlassian-bamboo-2.7.3-standalone/home/xml-data/build-dir/_git-repositories-cache/0x-7300b201-1/repository'. Cannot move pack to /home/<USER>bamboo/atlassian-bamboo-2.7.3-standalone/home/xml-data/build-dir/_git-repositories-cache/0x-7300b201-1/repository/.git/objects/pack/pack-9debbf5763a2286524c616934e72bf0cb8b71dba.pack      ----    h3. System Error Details  Build test - testmaster : Unable to detect changes   (com.atlassian.bamboo.repository.RepositoryException : Cannot fetch 'git://github.com/cixot/test.git', branch 'master' to source directory '/home/<USER>bamboo/atlassian-bamboo-2.7.3-standalone/home/xml-data/build-dir/_git-repositories-cache/0x-7300b201-1/repository'. Unknown repository format null; expected 0.)    Occurred: 05 Jan 2011, 5:12:03 PM   com.atlassian.bamboo.repository.RepositoryException: Cannot fetch 'git://github.com/cixot/test.git', branch 'master' to source directory '/home/<USER>bamboo/atlassian-bamboo-2.7.3-standalone/home/xml-data/build-dir/_git-repositories-cache/0x-7300b201-1/repository'. Unknown repository format null; expected 0.      h3. System Error Details  Build gp - linuskernelhttp3 - Default Job 4 : Error occurred while executing the build for GP-LINUSKERNELHTTP3-JOB1-4   (com.atlassian.bamboo.repository.RepositoryException : null Could not delete file /home/hgrepo/bamboo-agent-home/xml-data/build-dir/GP-LINUSKERNELHTTP3-JOB1/.git/objects/incoming_4443714216792466821.idx)    Occurred: 05 Jan 2011, 5:29:19 PM   Agent: lucyfer (2)   com.atlassian.bamboo.repository.RepositoryException: null Could not delete file /home/hgrepo/bamboo-agent-home/xml-data/build-dir/GP-LINUSKERNELHTTP3-JOB1/.git/objects/incoming_4443714216792466821.idx  ",Bug,Low,Closed,"2011-01-05 16:31:45","2011-01-05 16:31:45",2
"Atlassian Bamboo ","Git repo shallow clones should work via http(s)","Build TEST-TESTHTTPS-JOB1-18 started building on agent Default Agent  Updating source code to revision: 05b86d941d9f61f9236d7743c13821d6fdc4d416  Fetching branch 'master'. Will try to do a shallow fetch.  Git: Requesting shallow fetch  {color:red}Cannot fetch 'https://<EMAIL>/cixot/test.git', branch 'master' to source directory '/home/<USER>bamboo/atlassian-bamboo-2.7.3-standalone/home/xml-data/build-dir/131073/TEST-TESTHTTPS-JOB1'. https://<EMAIL>/cixot/test.git: Starting read stage without written request data pending is not supported{color}        ",Suggestion,,Closed,"2011-01-05 16:19:00","2011-01-05 16:19:00",1
"Atlassian Bamboo ","Git Repository doesn't log messages on remote agents","when run on remote agent no log from GitRepository are shown. Probably textProvider is not properly initialized/loaded - as it was in MercurialRepository.",Bug,Medium,Closed,"2011-01-05 15:12:09","2011-01-05 15:12:09",0.5
"Atlassian Bamboo ","jGit requires that username for ssh:// protocol is embedded in the url","Our UI allows to provide username and password for ssh:// protocol in separate fields  jGit implementation requires that the username is embedded in the protocol - if it's not, it will be taken from the ssh config.    We should handle this case by changing the uri if we see it's ssh:// and the username is set in the field.    We should at least mark it as an error during form validation - actually, this may be the right approach (signal error only, no uri tweaking)",Bug,Low,Closed,"2011-01-04 16:49:31","2011-01-04 16:49:31",0
"Atlassian Bamboo ","There is no way to clear the keyfile from Git repo configuration","I tried change key -> leave the input empty, but it just gets ignored - the key stays there.  I can imagine user wanting to remove the key for security reasons or whatever  I wanted to switch to username/pass auth for tests.    The workaround is to upload an invalid file, but it's not perfect.",Bug,Low,Closed,"2011-01-04 15:29:48","2011-01-04 15:29:48",0
"Atlassian Bamboo ","Ensure Artifacts upgrade task gives decent errors and can be rerun","This may already be catered for but:    Its possible that moving artifact files will run out of disk space in the middle.  We should make sure that the upgrade task dies elegantly and its possible to recover. e.g. (just re-run the upgrade task and it picks up where it left off.)",Suggestion,,Closed,"2011-01-04 05:55:08","2011-01-04 05:55:08",1
"Atlassian Bamboo ","Sharing an artifact via quick link doesn't work when artifact name is used by other Jobs","This, of course, is correct behaviour. However, it currently doesn't provide any feedback. The link simply doesn't work. Instead, can we display a popup with the following message:    To share an Artifact, it's name must be unique within the Plan. Please rename the Artifact to share it    Then allow the user to edit the Artifacts name with a textbox. (just like in edit without all the other fields)    The buttons at the bottom should say: Save and Cancel  ",Bug,Low,Closed,"2011-01-04 00:49:30","2011-01-04 00:49:30",2
"Atlassian Bamboo ","Git Repository shouldn't display user/pass + sshKey/pass together","as it mislead user thinking user/pass may impact ssh connection. Ideally there should be combobox authenticationType with options none;http auth;sshKeyfile which would display exclusively either user/pass, either ssh+passphrase, or nothing.",Suggestion,,Closed,"2011-01-03 17:13:57","2011-01-03 17:13:57",0.5
"Atlassian Bamboo ","Git Plugin should detect if remote repository support 'shallow' protocol",,Suggestion,,Closed,"2011-01-03 16:49:12","2011-01-03 16:49:12",0.5
"Atlassian Bamboo ","Share Mercurial cache among the server and local agents (if concurrent builds are on)","Like in Summary - if concurrent builds are on then each local agent will grab its own copy of cache during code retrieval. And hopefully it doesn't need to, instead it should use bamboo server's cache, like in 'no concurrent build' mode.",Suggestion,,Closed,"2010-12-30 11:27:18","2010-12-30 11:27:18",0.5
"Atlassian Bamboo ","Remove 'clean cache directory' checkbox from Mercurial configuration screen","[forums|http://forums.atlassian.com/thread.jspa?messageID=257363207&#257363207]    I think we should remove that checkbox as it is hazardous to use. Details in mail(<USER>jens,<USER><USER>.",Suggestion,,Closed,"2010-12-30 11:16:29","2010-12-30 11:16:29",0.5
"Atlassian Bamboo ","Change hg clone into hg init/hg pull (to get rid of credentials in .hgrc)","[forums|http://forums.atlassian.com/message.jspa?messageID=257362974]  bq. I went through the cache directories in the server and noticed also slight security issue. Bamboo seems to register the repository path with username/password into the hgrc file in plain text (in the url) in the cache directory and the file permissions are such that it is readable by all. Not that the source code and builds itself might have something sensitive, but atleast I find it good to know that the username/password is not secure within the file system.  ",Suggestion,,Closed,"2010-12-30 11:01:21","2010-12-30 11:01:21",0.5
"Atlassian Bamboo ","Fix Test Case Overview Page UI","We need to clean this page up... at least a little bit:    * Remove the big colour box  * Use the same key value layout we use on the summary  * Move the stats below the table  * Make the top right stats look the same as the Plan summary stats (once we have them)    http://tardigrade.sydney.atlassian.com:8085/bamboo/browse/BAM-FC-DEP/test/case/148635675    ",Suggestion,,Closed,"2010-12-30 09:41:09","2010-12-30 09:41:09",2
"Atlassian Bamboo ","Stage Configuration UX Update","The Stages configuration requires some UX changes to make it easier to use:    * *Make the Job name link to the Edit Job Configuration*  * Remove the Configuration Dropdown (and link)  * Add separate Disable and Delete links instead of the dropdown  * Replace Add Job with a button and move to the right",Suggestion,,Closed,"2010-12-30 09:34:43","2010-12-30 09:34:43",2
"Atlassian Bamboo ","Remove Build Queue Report ","Since it's not working right now (BAM-7557), we should remove the report from the UI. Once we've fixed it, we will add it again. ",Suggestion,,Closed,"2010-12-30 03:36:52","2010-12-30 03:36:52",0.5
"Atlassian Bamboo ","Support Bitbucket repositories","Currently we support any Mercurial Repository, but it would be great if we could specifically support BitBucket and make it easier to setup new plans using the BB API.    The underlying infrastructure would be the same as for Mercurial. However, the setup would provide a BitBucket option in addition or as part of the Mercurial Repository and allow for retrieving the users repositories and branches.     h4. Specification  https://extranet.atlassian.com/display/BAMBOO/Bitbucket+Support+Spec  ",Suggestion,,Closed,"2010-12-30 00:21:25","2010-12-30 00:21:25",5
"Atlassian Bamboo ","Import/Export of Audit Logs",,Suggestion,,Closed,"2010-12-29 04:53:17","2010-12-29 04:53:17",2
"Atlassian Bamboo ","Support for include/exclude files in Git Repository","AbstactRepository implements IncludeExcludeAwareRepository interface so the Git Plugin should handle that.",Suggestion,,Closed,"2010-12-23 15:45:39","2010-12-23 15:45:39",1
"Atlassian Bamboo ","Fix Bulk Edit Administration Screen","The bulk edit screen is pretty broken right now. We will need to fix this up before we release 3.0.     http://tardigrade.sydney.atlassian.com:8085/bamboo/admin/chooseBulkAction.action",Suggestion,,Closed,"2010-12-23 07:32:31","2010-12-23 07:32:31",3
"Atlassian Bamboo ","Ability to stop a queued job via action menu","For stop button for a job in the action menu only shows up when the job is actually running not while it is queued.  It should show while its queued.    The fix needs to ensure that the button doesn't show up when the job's stage hasn't been kicked off yet.",Suggestion,,Closed,"2010-12-23 01:25:26","2010-12-23 01:25:26",1
"Atlassian Bamboo ","Ensure we only show 100 changes in Git Repository and display skipped amount (for 3.0)","... and mention in the interface that only the first 100 are shown if there are more than 100 changes.",Suggestion,,Closed,"2010-12-16 16:47:02","2010-12-16 16:47:02",0.5
"Atlassian Bamboo ","Remove pre-2.0 upgrade tasks and provide protection against upgrade from pre 2.0 version","Krystian:  In the history of Bamboo we had several versions which were required to be used to upgrade to the newer version. Ie. to upgrade from Bamboo 1.0 to Bamboo 2.1 you need to execute upgrades to 1.1.2, 1.2 and 2.0.  The latest of this milestone-upgrade versions is 2.0. This is why I propose to drop all the upgrade tasks which were introduced by pre-2.0 versions. The main benefit would be dropping the last usages of old and usually deprecated APIs  According to https://extranet.atlassian.com/pages/viewpage.action?pageId=636158922 it means all pre 801 upgrade tasks (18 of them)    Przemek:  + make it impossible to use new Bamboo version to upgrade from build number of pre-2.0.x version.  That check should have been included in 2.0.x anyway...    Marek:  +1, those upgrade tasks are in sources too long. For historical stuff we got subversion    Anton:  Yes, if we do this, Bamboo *must* lockup upon starting if it detects that it is being brought up against a version which is before 2.0.  We should also stop the user importing XML backups from pre 2.0 versions.  In all these cases the user should be given a very clear error message and no data should be changed.  Can I ask why do you bring this up now? What caused you to do this? If we do this, will this simplify some other work we need to do for 3.0?  How long will the work of stopping a pre 2.0 upgrade/import take?    Krystian:  Adding protection against upgrade/import from pre-2.0 version is rather simple and would require ~4h of work (including testing).  I'm bringing this now cause last week Przemek has spotted a small bug which was caused by internal use of deprecated API (BuildManager). I thought that releasing 3.0 is a good moment to drop this (and maybe other) legacy APIs which were deprecated in 2.7 and previous versions.  A lot of uses of deprecated API is buried in old upgrade tasks which led to idea I presented in my original email.  This will probably not simplify other work for 3.0 but has a potential to help us find forgotten usages of legacy code that should have been updated some time ago.",Suggestion,,Closed,"2010-12-14 10:05:51","2010-12-14 10:05:51",1
"Atlassian Bamboo ","Handle subscriptions for Job move across stages",,Suggestion,,Closed,"2010-12-13 12:27:04","2010-12-13 12:27:04",2
"Atlassian Bamboo ","Create Plan Level Result Log Tab","To make it easier to navigate to the logs, we should offer a Plan level log tab which provides a summary table with links to the individual Job log pages as well as a link to download the job log files from the Plan level log page.  ",Suggestion,,Closed,"2010-12-12 23:04:54","2010-12-12 23:04:54",2
"Atlassian Bamboo ","BuildManager still used in core Bamboo functionality","I've found some error messages in Tardigrade logs about build failures of builds that seemed to be completed just fine.    Following that, I've found that BuildManager is still used in some places in Bamboo, causing problems with some of the functionality. For example, BuildCompletedEventListener operates on Buildables but uses BuildManager for build key validation.  This which never works, since valid job keys are not valid build keys - effectively disabling the BuildCompleted plugins.    There are not that many places that use BuildManager, about half of them are old UpgradeTasks. This should be fixed, and potentially backported to 2.7 too (since it breaks plugins in a way that cannot be fixed by developers).  ",Bug,Medium,Closed,"2010-12-11 12:54:53","2010-12-11 12:54:53",2
"Atlassian Bamboo ","Drop down menu is 'transparent'",,Bug,Low,Closed,"2010-12-10 13:58:10","2010-12-10 13:58:10",1
"Atlassian Bamboo ","errors while checkout/clone should fail the build in Git Plugin","http://tardigrade.sydney.atlassian.com:8085/bamboo/browse/GP-IDEAMASTER-JOB1-1    the error during code checkout should fail the build I reckon. Investigate what is the problem.",Bug,Low,Closed,"2010-12-10 12:16:45","2010-12-10 12:16:45",1
"Atlassian Bamboo ","Write up help page for Git Plugin","And also ensure proper links are displayed in edit Repository page...",Suggestion,,Closed,"2010-12-09 17:59:17","2010-12-09 17:59:17",0
"Atlassian Bamboo ","implement artifact sharing for maven ","https://extranet.atlassian.com/display/BAMBOO/Maven+Artifact+Passing#MavenArtifactPassing-ArtifactSharing    Only implementing simple groupid/artifactid selection and not choosing from a list of produced artifacts (latter requires dependency tracing).",Suggestion,,Closed,"2010-12-09 05:56:36","2010-12-09 05:56:36",5
"Atlassian Bamboo ","Implement disk space management for maven artifact passing",https://extranet.atlassian.com/display/BAMBOO/Maven+Artifact+Passing#MavenArtifactPassing-DiskspaceManagement,Suggestion,,Closed,"2010-12-09 05:53:57","2010-12-09 05:53:57",3
"Atlassian Bamboo ","Test basic Maven artifact passing workflow works with elastic agents","We need to change the Command decorator to use the tunnel if available.",Suggestion,,Closed,"2010-12-09 05:52:17","2010-12-09 05:52:17",2
"Atlassian Bamboo ","Test basic Maven artifact passing workflow works with remote agents",,Suggestion,,Closed,"2010-12-09 05:50:44","2010-12-09 05:50:44",2
"Atlassian Bamboo ","Change dashboard plan result keys to #buildNumber",,Suggestion,,Closed,"2010-12-09 00:08:37","2010-12-09 00:08:37",1
"Atlassian Bamboo ","Ignore compatibility mode not working in IE8 (breaking breadcrumbs)","The new character used for breadcrumbs seems to show twice in IE8.    ",Bug,Low,Closed,"2010-12-07 04:00:24","2010-12-07 04:00:24",2
"Atlassian Bamboo ","Plan Navigator - general progress bar improvements","I believe that plan was to not show the progress bar for the currently selected job.    If we do want to show it we need to make sure the text is readable (currently text is white on light blue background)",Suggestion,,Closed,"2010-12-07 03:06:26","2010-12-07 03:06:26",1
"Atlassian Bamboo ","Importing Git Repository from maven","like in other SCM's, like HgRepository",Suggestion,,Closed,"2010-12-03 19:50:19","2010-12-03 19:50:19",2
"Atlassian Bamboo ","Investigate whether shallow clones (Git Repo) are fast enough","Before supporting shallow clones we would like to confirm that shallow clones are enough for us. So that we do not find out down the track that they are actually slow and we need caches on agents nevertheless.",Suggestion,,Closed,"2010-12-03 13:01:26","2010-12-03 13:01:26",1
"Atlassian Bamboo ","Git Repository should work on remote agents","ensure it does!  * remote agent  * elastic one",Suggestion,,Closed,"2010-12-02 15:38:39","2010-12-02 15:38:39",1
"Atlassian Bamboo ","Git repository should cache the same repositories on bamboo server.","So they are shared between plans and consume less storage on bamboo server.",Suggestion,,Closed,"2010-12-02 13:32:43","2010-12-02 13:32:43",0
