Name,Title,Description,Type,Priority,Status,Creation_Date,Estimation_Date,Story_Point
"Apache Usergrid","Rejected ES Index jobs are dropped.  ","When the index queue is full and ES rejects index requests Usergrid drops them.  The result could be that entities cannot be returned.  We should handle this soon.  At a minimum, we should put them in an SQS queue or something similar for future handling.",Bug,Blocker,Closed,"2015-03-09 18:13:43","2015-03-09 18:13:43",5
"Apache Usergrid","Fix remaining graphite timers in CpEntityManager","Refactor of UG-454 where we move the timers into the constructor instead of being initialized in methods. ",Story,Major,Closed,"2015-03-09 15:53:50","2015-03-09 15:53:50",1
"Apache Usergrid","[SPIKE] Investigate geo location re-index failure","When re-indexing entities that have a geo_location on it, the geo_field is missing.  We need to investigate why this is happening.",Bug,Blocker,Resolved,"2015-03-09 07:47:36","2015-03-09 07:47:36",3
"Apache Usergrid","Cursor grows as our number of indexes grow","It appears our cursor grows as our index grows. This is causing issues with the request growing too large. To alleviate this issue, I think we should perform the following.  ON READ  # Receive the cursor from ES # Create a new timeUUID # Put the cursor into a map with an expiration equal to the ES expiration time, using the new timeUUID string as a key # Return the time UUID as a string to the user  ON next page # Lookup the the ES cursor from Cassandra # Get the next page of results",Bug,Major,Closed,"2015-03-09 06:21:19","2015-03-09 06:21:19",5
"Apache Usergrid","Geospatial/Geolocation query results are not sorted by distance","Geospatial ('within') query results are not sorted by distance.  We should sort by distance ascending by default.  This is now MongoDB handles the $near queries.  Please add a test to confirm sorting is done correctly.",Bug,Minor,Closed,"2015-03-08 21:39:13","2015-03-08 21:39:13",3
"Apache Usergrid","Content length headers are not being sent on POSTS for ping identity",,Bug,Major,Closed,"2015-03-06 00:56:51","2015-03-06 00:56:51",3
"Apache Usergrid","Change ElasticSearch mapping behavior to be per index","Currently it is not possible to share multiple usergrid instances on the same cluster.  This is due to our default mapping usage in elasticsearch.  We need to change the following.  # Stop putting default wildcard mappings based on the index prefix, while this should work, it appears it is not # Change our settings so that when an index is created, the default mapping is applied per-index   Also during an index rebuild, if the write_alias exists, we will also want to explicitly update the mapping during this process.   This will allow us to do an online rebuild, without having to allocate a new write index and then merge. ",Bug,Blocker,Closed,"2015-03-05 01:42:59","2015-03-05 01:42:59",3
"Apache Usergrid","NPE Under Load","NPE under load.  Please investigate.  java.lang.NullPointerException  at org.apache.usergrid.services.ServiceContext.getPath(ServiceContext.java:118)  at org.apache.usergrid.services.AbstractService.checkPermissionsForEntity(AbstractService.java:1240)  at org.apache.usergrid.services.AbstractCollectionService.putItemByName(AbstractCollectionService.java:314)  at org.apache.usergrid.services.AbstractService.invokeItemWithName(AbstractService.java:677)  at org.apache.usergrid.services.AbstractService.invoke(AbstractService.java:628)  at org.apache.usergrid.services.AbstractService.invoke(AbstractService.java:544)  at org.apache.usergrid.services.ServiceRequest.execute(ServiceRequest.java:226)  at org.apache.usergrid.services.ServiceRequest.execute(ServiceRequest.java:193)  at org.apache.usergrid.rest.applications.ServiceResource.executeServiceRequest(ServiceReso****...",Bug,Minor,Open,"2015-03-05 01:25:20","2015-03-05 01:25:20",3
"Apache Usergrid","Add metrics to cassandra and ES calls","We want to add a way for UG to get metrics about calls being made to Cassandra and ES so we can measure where we have performance bottlenecks.  In order to accomplish this we need to wrap our Cassandra execution calls with graphite timers.  We could also set timers to check when Cassandra calls are being started or loaded up.  For ES we already have timers around index updates and index deletes. We just want to check the other ES calls ( index creations, delete by queries and the rest )",Story,Major,Closed,"2015-03-04 17:59:06","2015-03-04 17:59:06",5
"Apache Usergrid","Upgrade rx to latest version",,Story,Major,Closed,"2015-03-03 22:01:56","2015-03-03 22:01:56",3
"Apache Usergrid","Invalidate token after it has been used to activate a new user account","Once token has been used to activate an account, it should be invalidated.",Bug,Minor,Open,"2015-03-03 21:15:01","2015-03-03 21:15:01",3
"Apache Usergrid","Admin Portal - ${user} permissions not allowed, but they should be","In the admin portal, if you try to enter a permission like this:  /users/{$user}/has/stuff/mystuff  It gives this error:  Path must begin with a slash, path only allows: /, a-z, 0-9, dot, and dash, paths of the format: /path/ or /path//path are not allowed",Bug,Minor,Open,"2015-03-03 17:14:18","2015-03-03 17:14:18",3
"Apache Usergrid","Remove redundant appinfos collections in ManagementServiceImpl","There is a flaw in the two-dot-o CpEntityManagerFactory.  The factory stores a collection of appinfo type entities, but the ManagementServiceImpl stores a redundant collection of application_info entities.   The problem becomes evident when you try to delete an application. The application will only be deleted from the appinfos collection. When you call the management org/apps end-point you will still see the application because the end-point uses the application_infos.   To fix this: - Ensure that only one collection is stored - Add code to migrate the existing app information collections ",Bug,Major,Closed,"2015-03-03 14:36:17","2015-03-03 14:36:17",3
"Apache Usergrid","Fix data migration format lifecycle on initial setup","During our initial setup, we perform the following phases.  # Setup keyspaces and column families # Set up the root application  Admins then have to run the migration via PUT /system/migrate/run  This causes an unnecessary migration from V0 to current.  Instead, on our initial setup in CPSetup.java, we should perform the following.  # Create keyspaces and column families # Perform the data migration, which will simply set the current max version BEFORE data is written # Write the initial root application state",Story,Minor,Closed,"2015-03-03 02:20:12","2015-03-03 02:20:12",1
"Apache Usergrid","Removed unused column families","There are a lot of remnant column families from 1.0 that are causing bloat in our system.  We need to audit each 1.0 column family.  If it is no longer used, it should be removed.  If it is more complicated to remove these column families (such as queues) we'll need to open tickets for them and address them later. ",Story,Major,Closed,"2015-03-02 23:56:14","2015-03-02 23:56:14",5
"Apache Usergrid","Create an index merge operation","There is currently no way to remove older indexes and retain only a single index after allocating a new index. We can build this functionality out of our index rebuild, but by adding an upper bound to stop indexing.  This should perform the following high level operations.  # Find the lowest entity version in the current write alias # Perform an index rebuild on all collections, stopping at the lowest version from the previous step # After a rebuild has been complete, remove all indexes that are not on the current write alias",Story,Major,Closed,"2015-03-02 22:13:05","2015-03-02 22:13:05",8
"Apache Usergrid","Test Remove routing by Entity Id in ES","When we added routing to ES, we were experiencing ES hotspots.  This appears to have been caused by uneven shard allocation.  We should remove the routing on new indexes, and test this under load.",Story,Minor,Open,"2015-03-02 22:11:17","2015-03-02 22:11:17",3
"Apache Usergrid","Implement Windows Raw Push Notifications for 1.0","Support for Raw Push Notifications for Windows platform needs to be added to the 1.0 code base.  A separate task can be created/assigned for 2.0.",Story,Critical,Closed,"2015-03-02 21:12:17","2015-03-02 21:12:17",3
"Apache Usergrid","Investigate ElasticSearch timeout such that a long-running GC does not pause all ES and Tomcat","I have seen as many as 16 tomcat nodes pausing at the same time across the cluster.  I took a stack trace and have attached it.    This one jumped out to me: http-bio-8080-exec-2 daemon prio=10 tid=0x00007f0cbc003800 nid=0x20ff waiting on condition [0x00007f0d370dd000]    java.lang.Thread.State: WAITING (parking)  at sun.misc.Unsafe.park(Native Method)  - parking to wait for  <0x00000007ee1de4d8> (a org.elasticsearch.common.util.concurrent.BaseFuture$Sync)  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:186)  at java.util.concurrent.locks.AbstractQueuedSynchronizer.parkAndCheckInterrupt(AbstractQueuedSynchronizer.java:834)  at java.util.concurrent.locks.AbstractQueuedSynchronizer.doAcquireSharedInterruptibly(AbstractQueuedSynchronizer.java:994)  at java.util.concurrent.locks.AbstractQueuedSynchronizer.acquireSharedInterruptibly(AbstractQueuedSynchronizer.java:1303)  at org.elasticsearch.common.util.concurrent.BaseFuture$Sync.get(BaseFuture.java:274)  at org.elasticsearch.common.util.concurrent.BaseFuture.get(BaseFuture.java:113)  at org.elasticsearch.action.support.AdapterActionFuture.actionGet(AdapterActionFuture.java:45)  at org.apache.usergrid.persistence.index.impl.EsEntityIndexImpl.search(EsEntityIndexImpl.java:357)  at org.apache.usergrid.corepersistence.CpRelationManager.searchCollection(CpRelationManager.java:963)  at org.apache.usergrid.corepersistence.CpEntityManager.searchCollection(CpEntityManager.java:624)  at org.apache.usergrid.corepersistence.CpEntityManagerFactory.lookupApplication(CpEntityManagerFactory.java:433)  at org.apache.usergrid.rest.organizations.OrganizationResource.getApplicationByName(OrganizationResource.java:137)  at sun.reflect.GeneratedMethodAccessor113.invoke(Unknown Source)  at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)  at java.lang.reflect.Method.invoke(Method.java:601)  at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.dispatch(SubLocatorRule.java:197)  at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.invokeSubLocator(SubLocatorRule.java:183)  at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.accept(SubLocatorRule.java:110)  at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)  at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.accept(SubLocatorRule.java:137)  at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)  at com.sun.jersey.server.impl.uri.rules.ResourceClassRule.accept(ResourceClassRule.java:108)  at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)  at com.sun.jersey.server.impl.uri.rules.RootResourceClassesRule.accept(RootResourceClassesRule.java:84)  at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:1542)  at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:1473)  at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1419)  at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1409)  at com.sun.jersey.spi.container.servlet.WebComponent.service(WebComponent.java:409)  at com.sun.jersey.spi.container.servlet.ServletContainer.service(ServletContainer.java:540)  at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:909)  at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:857)  at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:811)  at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)  at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)  at org.apache.shiro.web.servlet.AbstractShiroFilter.executeChain(AbstractShiroFilter.java:449)  at org.apache.shiro.web.servlet.AbstractShiroFilter$1.call(AbstractShiroFilter.java:365)  at org.apache.shiro.subject.support.SubjectCallable.doCall(SubjectCallable.java:90)  at org.apache.shiro.subject.support.SubjectCallable.call(SubjectCallable.java:83)  at org.apache.shiro.subject.support.DelegatingSubject.execute(DelegatingSubject.java:383)  at org.apache.shiro.web.servlet.AbstractShiroFilter.doFilterInternal(AbstractShiroFilter.java:362)  at org.apache.shiro.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:125)  at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:346)  at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:259)  at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)  at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)  at org.apache.usergrid.rest.filters.ContentTypeFilter.doFilter(ContentTypeFilter.java:92)  at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)  at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)  at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:220)  at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:122)  at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:503)  at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:170)  at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:103)  at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:950)  at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:116)  at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:421)  at org.apache.coyote.http11.AbstractHttp11Processor.process(AbstractHttp11Processor.java:1070)  at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:611)  at org.apache.tomcat.util.net.JIoEndpoint$SocketProcessor.run(JIoEndpoint.java:314)  - locked <0x00000007eda23278> (a org.apache.tomcat.util.net.SocketWrapper)  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)  at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)  at java.lang.Thread.run(Thread.java:722)  and Todd called out this one: collectiontasks-18 daemon prio=10 tid=0x00007f0cfc004000 nid=0x21b7 waiting on condition [0x00007f0cb87c6000]   java.lang.Thread.State: WAITING (parking) at sun.misc.Unsafe.park(Native Method) - parking to wait for  <0x00000007ed32ccf0> (a org.elasticsearch.common.util.concurrent.BaseFuture$Sync) at java.util.concurrent.locks.LockSupport.park(LockSupport.java:186) at java.util.concurrent.locks.AbstractQueuedSynchronizer.parkAndCheckInterrupt(AbstractQueuedSynchronizer.java:834) at java.util.concurrent.locks.AbstractQueuedSynchronizer.doAcquireSharedInterruptibly(AbstractQueuedSynchronizer.java:994) at java.util.concurrent.locks.AbstractQueuedSynchronizer.acquireSharedInterruptibly(AbstractQueuedSynchronizer.java:1303) at org.elasticsearch.common.util.concurrent.BaseFuture$Sync.get(BaseFuture.java:274) at org.elasticsearch.common.util.concurrent.BaseFuture.get(BaseFuture.java:113) at org.elasticsearch.action.support.AdapterActionFuture.actionGet(AdapterActionFuture.java:45) at org.apache.usergrid.persistence.index.impl.EsEntityIndexImpl.deletePreviousVersions(EsEntityIndexImpl.java:533) at org.apache.usergrid.corepersistence.events.EntityVersionCreatedHandler.versionCreated(EntityVersionCreatedHandler.java:67) at org.apache.usergrid.persistence.collection.impl.EntityVersionCreatedTask.fireEvents(EntityVersionCreatedTask.java:97) at org.apache.usergrid.persistence.collection.impl.EntityVersionCreatedTask.call(EntityVersionCreatedTask.java:83) at org.apache.usergrid.persistence.collection.impl.EntityVersionCreatedTask.call(EntityVersionCreatedTask.java:38) at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:334) at java.util.concurrent.FutureTask.run(FutureTask.java:166) at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145) at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615) at java.lang.Thread.run(Thread.java:722)",Bug,Minor,Closed,"2015-03-02 18:43:57","2015-03-02 18:43:57",3
"Apache Usergrid","Scheduler run failed when system idling","This error happens consistently in some clusters when the system is largely idle:  2015-02-27 23:19:40,060 [JobSchedulerService] ERROR org.apache.usergrid.batch.service.JobSchedulerService- Scheduler run failed, error is org.apache.usergrid.persistence.exceptions.QueueException: Unable to obtain a lock on queue '/jobs' after '5'seconds  at org.apache.usergrid.mq.cassandra.io.ConsumerTransaction.getResults(ConsumerTransaction.java:206)  at org.apache.usergrid.mq.cassandra.QueueManagerImpl.getFromQueue(QueueManagerImpl.java:412)  at org.apache.usergrid.batch.service.SchedulerServiceImpl.getJobs(SchedulerServiceImpl.java:164)  at org.apache.usergrid.batch.service.JobSchedulerService.runOneIteration(JobSchedulerService.java:111)  at com.google.common.util.concurrent.AbstractScheduledService$1$1.run(AbstractScheduledService.java:170)  at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)  at java.util.concurrent.FutureTask$Sync.innerRunAndReset(FutureTask.java:351)  at java.util.concurrent.FutureTask.runAndReset(FutureTask.java:178)  at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$301(ScheduledThreadPoolExecutor.java:178)  at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:293)  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)  at java.lang.Thread.run(Thread.java:722)",Bug,Minor,Closed,"2015-02-27 23:21:12","2015-02-27 23:21:12",3
"Apache Usergrid","SPIKE: UnexpectedEOF Error","This happens occasionally under very light load: {u'fault': {u'faultstring': u'Unexpected EOF', u'detail': {u'errorcode': u'messaging.adaptors.http.UnexpectedEOF'}}}  This is not heavy load at all.  Will look for the server-side stack trace.",Bug,Major,Closed,"2015-02-27 23:17:06","2015-02-27 23:17:06",3
"Apache Usergrid","Fix the GET /management/users/<userid> endpoint permissions","go to the management resource that handles getting the management user and allow them to be retrieved if you have more open permissions. Such that it mirrors the PUT entity endpoint. ",Story,Critical,Open,"2015-02-27 22:25:34","2015-02-27 22:25:34",3
"Apache Usergrid","Call to /indexes produces a 500 error if used with connections","Steps to reproduce:  1. Create entities in two different collections 2. Connect them 3. Do a GET on the connection with indexes  POST /reviews {name:myreview} POST /users {username:fred} POST /users/fred/wrote/reviews/myreview  GET /users/fred/wrote/reviews/indexes <== this call will give the error  {error:null_pointer,timestamp:1425074980254,duration:0,exception:java.lang.NullPointerException} ",Bug,Major,Open,"2015-02-27 22:12:15","2015-02-27 22:12:15",3
"Apache Usergrid","Admin Portal - connections listing on data page throws error","Steps to reproduce:  1. Create entities in two different collections 2. Connect them 3. Read the connection in the data explorer  POST /reviews {name:myreview} POST /users {username:fred} POST /users/fred/wrote/reviews/myreview GET /users/fred/wrote/reviews/ <== this call will give the error  This happens because the data explorer tries to make a /indexes call:  GET /users/fred/wrote/reviews/indexes  Which returns a 500 error",Bug,Minor,Open,"2015-02-27 22:10:45","2015-02-27 22:10:45",3
"Apache Usergrid","Rest Test Framework isn't correctly setting up the test account","In AdminUsersIT we have a test that fails due to the test account not being created when the system spins up. Ideally the test account should be created",Story,Minor,Open,"2015-02-27 20:25:00","2015-02-27 20:25:00",3
"Apache Usergrid","[SPIKE] SMTP server that starts with the JVM for email rest verification","Current email verification is hard to do and requires some messy code. See if there is a better way to integrate that into the rest layer tests.",Story,Minor,Closed,"2015-02-27 17:42:30","2015-02-27 17:42:30",3
"Apache Usergrid","Remove redundant createIndex calls",,Story,Major,Closed,"2015-02-27 17:30:24","2015-02-27 17:30:24",3
"Apache Usergrid","Image assets not displaying correctly in Safari","On 1.0 and possibly 2.0.  Images display in Chrome, not in Safari  Sample of asset data:  {   action : get,   application : 50e760c0-99c7-11e4-ac8f-1fb9e891d8f1,   params : {     access_token : [ YWMt62s39LynEeSmFpu1j4AJLwAAAUvjEnPfNEqWy3D0BylnuXAgSHYDP9kvjok\/ ]   },   path : /menuitems,   uri : https://api.usergrid.com/fdsafdsa/fdsafdsa/menuitems,   entities : [ {     uuid : 03b2686a-a83e-11e4-99f7-b3672594829b,     type : menuitem,     created : 1422594503142,     modified : 1425255878426,     briefDescription : Lorem ipsum dolor sit er elit lamet, consectetaur cillium adipisicing pecu,     detailedDescription : This is where the details about this menu item are shown.,     endDate : 4102473540,     file-metadata : {       content-type : image/png,       etag : \3433eecb1b4fa296c21c9ad8048b4194\,       last-modified : 1422594503774,       content-length : 20542,       checksum : 3433eecb1b4fa296c21c9ad8048b4194     },     menuName : Pancakes with Raspberries,     metadata : {       connecting : {         following : /menuitems/03b2686a-a83e-11e4-99f7-b3672594829b/connecting/following       },       path : /menuitems/03b2686a-a83e-11e4-99f7-b3672594829b,       connections : {         has : /menuitems/03b2686a-a83e-11e4-99f7-b3672594829b/has       }     },     prices : {       priceDescription : reg,       price : 5.5     },     startDate : 1388592000   } ],   timestamp : 1425418403222,   duration : 10,   organization : fdsafdsa,   applicationName : fdsafdsa }",Bug,Minor,Open,"2015-02-26 23:48:23","2015-02-26 23:48:23",5
"Apache Usergrid","[SPIKE] Verify that during an ES re-index, existing documents are force updated","When running a reindex last night, documents that appeared in ES were not returned via search in the CandidateResultSet.  Deleting the document from ES and then re-indexing resolved the issue. We need to ensure we're updating existing documents that exist in ES during a re-index to force an index update for existing entities. ",Bug,Minor,Closed,"2015-02-26 20:45:37","2015-02-26 20:45:37",3
"Apache Usergrid","Added rest tests for system/* endpoints","Currently there are no rest tests that check that the system/database/setup completed correctly. We use test utils that automatically call the service endpoints. We should implement a way to disable/move it so that we can check that the system is being properly initialized using rest tier calls.",Story,Minor,Closed,"2015-02-26 19:11:43","2015-02-26 19:11:43",5
"Apache Usergrid","Create test that proves the issue before making any rest tier changes","Make a rest test that shows when calling system/database/setup twice returns an exception.","Technical task",Major,Closed,"2015-02-26 18:00:15","2015-02-26 18:00:15",1
"Apache Usergrid","Cannot create collections due to new App Delete feature","error_description: Cannot restore. Deleted Application not found: 7a7624db-bc61-11e4-a2af-12b4f5e28868 exception: org.apache.usergrid.persistence.exceptions.EntityNotFoundException  seems like the app restore is intercepting the path that is used to create collections from the UI  Request URL:https://example.com/appservices/apigee-jwest/sandbox/?access_token=YWMtefpnELx7EeSlLXug...  or the UI isn't right",Bug,Major,Resolved,"2015-02-26 16:42:37","2015-02-26 16:42:37",3
"Apache Usergrid","Fix system/database/setup to swallow test-app already exists error.","Fix the endpoint to return ok even if the test-app already exists. This isn't really an error and should be swallowed so we don't confuse users. ",Story,Major,Closed,"2015-02-26 01:13:29","2015-02-26 01:13:29",5
"Apache Usergrid","SPIKE: Profile Usergrid Search",,Story,Major,Closed,"2015-02-25 21:48:03","2015-02-25 21:48:03",3
